1626463022.514,17.28020833333479
1626463082.578,15.32187500000266
1626463142.658,14.988541666686316
1626463202.706,15.344791666630043
1626463262.771,14.596875000006548
1626463322.833,14.943750000020362
1626463382.897,15.124999999952692
1626463442.962,15.142708333369214
1626463503.027,15.465625000021344
1626463563.09,14.392708333319504
1626463623.156,15.601041666680725
1626463683.218,14.628780115067297
1626463743.282,15.635801694951123
1626463803.345,15.259375000035401
1626463863.412,15.520833333309081
1626463923.477,16.26003205955362
1626463983.542,15.300383847763621
1626464043.606,15.851041666677101
1626464103.661,15.593750000025464
1626464163.718,15.547916666655503
1626464223.786,15.8822916666577
1626464283.85,15.675000000004136
1626464343.913,15.681250000009939
1626464403.981,15.579166666678546
1626464464.047,15.479166666627876
1626464524.11,16.008230027135905
1626464584.173,15.72311067889638
1626464644.234,16.406906920647625
1626464704.298,15.327468309569525
1626464764.363,15.805208333319264
1626464824.426,16.044791666693836
1626464884.488,15.901041666644833
1626464944.548,15.888541666675637
1626465004.609,14.464583333307635
1626465064.645,15.0115632235856
1626465124.71,15.770169895518837
1626465184.772,25.628091675581555
1626465244.833,22.652894633739272
1626465304.898,21.689809103826185
1626465364.962,24.856249999987412
1626465425.027,22.68672106249372
1626465485.11,22.28714079982478
1626465545.174,19.9354166666429
1626465605.235,16.173958333347393
1626465665.295,15.87395833332872
1626465725.356,16.59479166666643
1626465785.417,16.591666666663507
1626465845.482,14.938541666670059
1626465905.546,15.826041666665924
1626465965.601,15.22812500004268
1626466025.665,15.249999999972108
1626466085.726,15.429166666647998
1626466145.79,15.118750000001446
1626466205.854,15.609375000015769
1626466265.922,16.227083333305934
1626466325.987,16.19687500001722
1626466386.052,16.621875000012853
1626466446.114,15.81385930024929
1626466506.177,15.63718181760102
1626466566.232,15.523958333378685
1626466626.283,15.771874999973079
1626466686.351,15.210416666668614
1626466746.422,18.79062500000146
1626466806.485,16.515624999992728
1626466866.55,15.922916666640962
1626466926.614,15.661458333379397
1626466986.657,16.33437499997551
1626467046.72,15.632291666655274
1626467106.782,16.372916666653804
1626467166.845,16.0846847171061
1626467226.861,16.961157113000525
1626467286.926,16.61041666669312
1626467346.99,16.390624999997584
1626467407.066,16.486458333329214
1626467467.107,16.33020833332314
1626467527.17,15.545833333338432
1626467587.21,14.8708333333343
1626467647.265,15.416666666666657
1626467707.329,15.893749999995643
1626467767.38,15.013541666655028
1626467827.458,16.176041666694807
1626467887.521,15.866666666655272
1626467947.566,15.656249999992733
1626468007.63,15.372916666668356
1626468067.68,17.114583333332124
1626468127.742,15.682291666653326
1626468187.79,14.836458333344726
1626468247.853,16.08958333332945
1626468307.913,15.478204017734464
1626468367.977,15.933499920800331
1626468428.042,16.686458333327504
1626468488.107,15.81282405709784
1626468548.172,15.604884195974233
1626468608.238,16.31979166669527
1626468668.302,17.104166666661826
1626468728.368,15.939583333335271
1626468788.423,14.913454720941587
1626468848.486,15.8888607034669
1626468908.549,15.790371024738615
1626468968.613,16.12291666665744
1626469028.682,16.128124999983516
1626469088.746,16.47608440193037
1626469148.801,15.915571361689729
1626469208.857,15.641666666627607
1626469268.914,16.732291666679266
1626469328.976,18.372916666673223
1626469389.045,16.03750000000217
1626469449.11,16.9499999999971
1626469509.174,16.548958333351038
1626469569.237,16.710416666640725
1626469629.302,17.153125000022552
1626469689.367,17.7031249999709
1626469749.429,16.321875000018437
1626469809.487,16.88235866129133
1626469869.547,19.111070944623275
1626469929.606,15.863541666682668
1626469989.67,16.21979166663854
1626470049.73,16.352083333367773
1626470109.777,16.910416666657213
1626470169.818,17.03541666665842
1626470230.022,16.559375000021337
1626470290.085,16.53437499996775
1626470350.147,16.150000000022068
1626470410.214,16.6104166666446
1626470470.278,16.323958333353715
1626470530.326,15.770833333305445
1626470590.391,16.492708333353235
1626470650.445,16.442708333330902
1626470710.509,16.680208333339873
1626470770.567,18.10520833330884
1626470830.621,16.430865410280127
1626470890.686,16.693094073426053
1626470950.744,16.97394389273511
1626471010.805,16.84162193253257
1626471070.871,17.211458333331407
1626471130.926,17.13541666663635
1626471190.989,16.91666666669335
1626471251.054,16.347490684170175
1626471311.116,16.378547593847813
1626471371.182,16.559375000033473
1626471431.238,16.09358812111472
1626471491.302,16.6678724962796
1626471551.366,17.14479166668753
1626471611.431,16.43541666667565
1626471671.495,16.232291666662302
1626471731.562,16.058333333342787
1626471791.625,17.989583333334547
1626471851.69,17.568750000003387
1626471911.751,16.673958333327988
1626471971.86,16.736458333325576
1626472031.941,17.459739350015457
1626472091.991,17.03820614341034
1626472152.057,17.37083333332824
1626472212.124,17.581250000021097
1626472272.189,17.13437499998084
1626472332.246,16.81354166669432
1626472392.309,17.29374999997162
1626472452.373,16.672916666708872
1626472512.423,16.990624999937907
1626472572.558,16.827083333385715
1626472632.717,18.04999999997865
1626472692.783,16.52878138245463
1626472752.846,16.90767608735486
1626472812.903,17.228125000007523
1626472872.962,17.28541666666692
1626472933.029,18.09166666665988
1626472993.097,17.564583333320716
1626473053.163,17.642708333357092
1626473113.218,18.72499999998277
1626473173.283,18.407950618630643
1626473233.347,17.89725858734451
1626473293.391,17.620833333330665
1626473353.455,16.882428118177174
1626473413.518,17.169654680683678
1626473473.582,18.05833333330763
1626473533.646,16.801041666682682
1626473593.705,14.259374999989326
1626473653.769,14.054166666671042
1626473713.836,15.246874999999516
1626473773.898,14.029166666672
1626473833.961,14.952083333361465
1626473894.026,14.891666666626413
1626473954.091,14.928124999999747
1626474014.15,14.963541666681202
1626474074.209,13.80729166664727
1626474134.255,14.359375000003638
1626474194.313,14.922916666691899
1626474254.35,14.553124999996115
1626474314.374,15.509088786707037
1626474374.436,14.978247346337724
1626474434.497,14.670833333323863
1626474494.545,14.443749999991262
1626474554.609,15.289583333354429
1626474614.674,14.648958333309569
1626474674.727,14.55416666670014
1626474734.789,15.408333333331637
1626474794.849,14.82291666665333
1626474854.916,14.296875000000009
1626474914.977,15.037500000004611
1626474975.032,14.61666666667345
1626475035.113,15.474999999981575
1626475095.173,15.22573666089746
1626475155.237,14.521019465679686
1626475215.303,15.308333333341583
1626475275.37,14.667708333333106
1626475335.433,17.264583333302053
1626475395.499,14.622196036315572
1626475455.562,14.938222668309987
1626475515.658,14.865477603362375
1626475575.759,15.8918494989711
1626475635.943,15.189583333358325
1626475696.006,14.997916666658673
1626475756.076,14.578782528322098
1626475816.142,15.128510028309217
1626475876.194,14.418750000010427
1626475936.266,14.336458333327762
1626475996.298,14.613104067410564
1626476056.362,14.96640033518073
1626476116.426,14.531249999999996
1626476176.489,14.982291666650172
1626476236.554,15.037500000034921
1626476296.621,14.992708333326554
1626476356.686,15.439583333348628
1626476416.745,14.36458333331151
1626476476.813,15.49374999999904
1626476536.877,15.570833333337452
1626476596.94,14.707291666672972
1626476657.002,14.963588020415076
1626476717.07,14.911343636573449
1626476777.132,14.868750000017217
1626476837.19,15.147641174688564
1626476897.218,15.57956098696387
1626476957.28,14.502083333318305
1626477017.343,14.977083333360497
1626477077.397,15.419791666645322
1626477137.46,15.158333333317076
1626477197.522,14.880208333330902
1626477257.586,15.045493372880369
1626477317.647,14.662737443833562
1626477377.71,15.045833333315384
1626477437.754,16.29895833334256
1626477497.818,15.106250000014054
1626477557.886,14.609374999969681
1626477617.949,14.777083333362196
1626477678.002,15.46979166666157
1626477738.066,14.474999999983995
1626477798.13,15.927083333341807
1626477858.193,14.435416666674417
1626477918.248,14.995833333335506
1626477978.313,14.509374999991763
1626478038.377,14.817708333339397
1626478098.426,14.792322806081593
1626478158.473,14.338302128373492
1626478218.53,13.95017204705773
1626478278.594,14.496874999992249
1626478338.645,15.073958333305193
1626478398.706,14.788541666681942
1626478458.762,14.915624999994181
1626478518.826,14.923958333335264
1626478578.89,14.087892128892321
1626478638.919,14.698568222669417
1626478698.979,15.086458333316855
1626478759.054,14.19270833333941
1626478819.117,14.852083333335052
1626478879.182,14.446874999975979
1626478939.246,14.079166666688248
1626478999.31,15.039701130173333
1626479059.378,15.662541383809847
